iter	Logloss
168	0.2541469144
169	0.2535201775
170	0.2528834128
171	0.252267983
172	0.2518135615
173	0.2509166769
174	0.2504092896
175	0.2496741973
176	0.2491238968
177	0.2483362164
178	0.2475491058
179	0.2465632988
180	0.2460871386
181	0.2455362685
182	0.2447634443
183	0.2439834333
184	0.2432129347
185	0.242882911
186	0.2422867121
187	0.241735243
188	0.2410944701
189	0.2404567931
190	0.2396338714
191	0.2388829292
192	0.2381906396
193	0.237541362
194	0.2368366543
195	0.236160583
196	0.2354232186
197	0.2349405379
198	0.2343902796
199	0.2337006796
200	0.2329690399
201	0.232615761
202	0.2319431413
203	0.2314310865
204	0.2307388482
205	0.230256433
206	0.2297104886
207	0.2292355855
208	0.2285459769
209	0.2279137218
210	0.2275595502
211	0.2266230083
212	0.226137911
213	0.2257582338
214	0.2251462295
215	0.2247794346
216	0.2243333989
217	0.2236424326
218	0.2231012092
219	0.2224879212
220	0.222036406
221	0.2217234564
222	0.2210810632
223	0.2204926744
224	0.219889363
225	0.2192220345
226	0.218453022
227	0.2178891783
228	0.2173774818
229	0.2168642306
230	0.2163072436
231	0.2159436636
232	0.2155860373
233	0.2151722991
234	0.2146468
235	0.2141305805
236	0.213378065
237	0.2126323991
238	0.2121504385
239	0.2115093252
240	0.210700024
241	0.2100481318
242	0.2096014767
243	0.2092147492
244	0.2086700762
245	0.2083484243
246	0.2078543695
247	0.2074340781
248	0.2069881814
249	0.2065014691
250	0.2060765684
251	0.2057153613
252	0.2052282607
253	0.20466854
254	0.2044445496
255	0.2037860866
256	0.2035362145
257	0.2029857338
258	0.2026252747
259	0.20196475
260	0.2015123759
261	0.2012278275
262	0.2010274045
263	0.200516313
264	0.2001140381
265	0.1996403649
266	0.1993415178
267	0.1989661382
268	0.1985534859
269	0.198249382
270	0.1979562171
271	0.1973544196
272	0.1970382432
273	0.1966943482
274	0.1963278132
275	0.1958388691
276	0.1953763082
277	0.1950286162
278	0.1941849554
279	0.1937171884
280	0.193347396
281	0.1927296105
282	0.1923124975
283	0.1919643582
284	0.1914798527
285	0.1909730586
286	0.1905807403
287	0.1904034713
288	0.1898865825
289	0.1894646271
290	0.1892928335
291	0.1890708131
292	0.1887853216
293	0.1885823006
294	0.1880657982
295	0.1876863631
296	0.1871518543
297	0.1868400648
298	0.1864579311
299	0.1861415139
300	0.1856543188
301	0.1853445982
302	0.1846614506
303	0.1844807914
304	0.184036372
305	0.1835065231
306	0.1832075265
307	0.1829594726
308	0.182554805
309	0.182257533
310	0.1819647884
311	0.1817923427
312	0.1813832506
313	0.1811441494
314	0.1810316658
315	0.180778574
316	0.1805232257
317	0.1801523825
318	0.1799070127
319	0.1795505895
320	0.1791916026
321	0.1788166773
322	0.1786101598
323	0.1783029137
324	0.1779643614
325	0.1776620945
326	0.1774991543
327	0.1773254001
328	0.1769704291
329	0.1767728124
330	0.1765109913
331	0.1762139054
332	0.1758056615
333	0.1754999262
334	0.1752219323
335	0.1749289984
336	0.1745964067
337	0.1738913032
338	0.1735889288
339	0.1730214628
340	0.1728311517
341	0.17246522
342	0.1718944903
343	0.1716381701
344	0.1711988704
345	0.1709352693
346	0.1706603563
347	0.1702680786
348	0.1699839726
349	0.1697405565
350	0.1692449266
351	0.1688536697
352	0.1685274698
353	0.1683358957
354	0.1679604725
355	0.1675670684
356	0.1673429495
357	0.1669834238
358	0.1666228323
359	0.1663597041
360	0.1661080464
361	0.1656676871
362	0.1654191659
363	0.1652006396
364	0.1647997519
365	0.1644912788
366	0.164205968
367	0.1639151189
368	0.1636273641
369	0.1634189012
370	0.1631050909
371	0.1628489037
372	0.162577288
373	0.1622858199
374	0.1620126415
375	0.1616843219
376	0.1613908314
377	0.1610464576
378	0.1607356111
379	0.1605407805
380	0.1603151109
381	0.160144012
382	0.1599453936
383	0.1597994263
384	0.1595841632
385	0.1593145769
386	0.1590145789
387	0.1588166592
388	0.1584362775
389	0.1580245941
390	0.157775493
391	0.1574110645
392	0.1572609438
393	0.1568180508
394	0.1565779778
395	0.1563196182
396	0.1561538766
397	0.1558373763
398	0.1556703262
399	0.1552297015
400	0.1550345249
401	0.1547808719
402	0.1545508908
403	0.1543763126
404	0.1542528754
405	0.1540695002
406	0.1538013799
407	0.1533236759
408	0.1530380734
409	0.1528211028
410	0.1525327329
411	0.152274387
412	0.1520404663
413	0.1517714885
414	0.1516442362
415	0.1511336576
416	0.1507491433
417	0.1505406758
418	0.1503417856
419	0.1501131271
420	0.1499030237
421	0.1496874561
422	0.1494721287
423	0.1492971301
424	0.1490335764
425	0.1488142422
426	0.1485230641
427	0.1482133934
428	0.1479916827
429	0.1478344057
430	0.1475705518
431	0.1473965847
432	0.1470171979
433	0.1468335392
434	0.1465932266
435	0.1463383151
436	0.1461090242
437	0.1458752361
438	0.1457701952
439	0.1455608262
440	0.1454521363
441	0.1452524321
442	0.144972367
443	0.1446661925
444	0.1444910528
445	0.1443031832
446	0.1441179414
447	0.1439385181
448	0.1436780635
449	0.1435485613
450	0.1434098383
451	0.1431083729
452	0.1427224548
453	0.1425524589
454	0.1423277372
455	0.1419185022
456	0.1416401733
457	0.1413134613
458	0.1411218143
459	0.1408909328
460	0.1405933195
461	0.1403892304
462	0.1399770035
463	0.1398100942
464	0.1396628888
465	0.1393232212
466	0.1390026659
467	0.1386872561
468	0.138449569
469	0.1382633113
470	0.1380478631
471	0.137790205
472	0.1376740083
473	0.1374157174
474	0.1371902809
475	0.1367564779
476	0.1365524243
477	0.1363789634
478	0.136210087
479	0.1360363824
480	0.1358937411
481	0.1357749476
482	0.1355829022
483	0.1352773157
484	0.1350577565
485	0.1348421906
486	0.1344928104
487	0.1341909907
488	0.1340611285
489	0.1337568295
490	0.1335205405
491	0.1333436796
492	0.1331312098
493	0.1328911543
494	0.1327404114
495	0.1326383395
496	0.1324210935
497	0.1321503954
498	0.1320392467
499	0.1318642501
500	0.1315920484
501	0.1314524576
502	0.1312282336
503	0.1311516725
504	0.1309097705
505	0.1307658754
506	0.1305935723
507	0.1304651809
508	0.1301693238
509	0.1299685928
510	0.1299126703
511	0.1298354914
512	0.1297618212
513	0.1295529639
514	0.1292954886
515	0.1290373803
516	0.1289194218
517	0.1286737355
518	0.1286110691
519	0.1284042467
520	0.1280415965
521	0.1278791933
522	0.1275769401
523	0.1273085281
524	0.1270891545
525	0.1268356632
526	0.126645452
527	0.1264762624
528	0.1262234096
529	0.1261153868
530	0.1259297712
531	0.1256945151
532	0.1255371817
533	0.1254130362
534	0.1251952725
535	0.1250788007
536	0.1249659291
537	0.1248683146
538	0.1247138455
539	0.1245305041
540	0.1243563012
541	0.1241795514
542	0.1239955004
543	0.1237350361
544	0.1235221184
545	0.1233296406
546	0.1232123853
547	0.1230017969
548	0.1227989581
549	0.1226990039
550	0.1225476077
551	0.1224361162
552	0.1222659215
553	0.1221634682
554	0.1219639066
555	0.1217985069
556	0.121660378
557	0.1216015259
558	0.1214213466
559	0.1211501449
560	0.1209928048
561	0.1208453719
562	0.1207110823
563	0.1204624217
564	0.1203394975
565	0.1200991676
566	0.1199453413
567	0.1197803293
568	0.1195559767
569	0.1194468201
570	0.1193090132
571	0.1191542243
572	0.1190473399
573	0.1189226017
574	0.1188049788
575	0.1186704755
576	0.118455179
577	0.1182309795
578	0.118156107
579	0.117987773
580	0.1178843351
581	0.117836645
582	0.117671016
583	0.1174838984
584	0.1172355497
585	0.1171188095
586	0.1169738372
587	0.1168990322
588	0.1166993028
589	0.1164605126
590	0.1163127699
591	0.1161741278
592	0.1160988486
593	0.1159735658
594	0.1157816953
595	0.1155940814
596	0.115425537
597	0.1152737434
598	0.1150619608
599	0.1149812044
600	0.1147772618
601	0.1146399833
602	0.1144625831
603	0.1143039562
604	0.1142128107
605	0.1141062278
606	0.1139441426
607	0.1138852512
608	0.1136243664
609	0.1134063711
610	0.1133342925
611	0.1131821334
612	0.1129640005
613	0.1127720397
614	0.1126239616
615	0.1125587463
616	0.1123447485
617	0.1122119903
618	0.112072122
619	0.1118835715
620	0.1116269545
621	0.111406973
622	0.11120628
623	0.1110180671
624	0.1107950313
625	0.1105041074
626	0.1104313286
627	0.1103157633
628	0.1102084081
629	0.1100583738
630	0.1098645442
631	0.1097073369
632	0.1095831985
633	0.1094706084
634	0.1092686089
635	0.109086094
636	0.1088947045
637	0.1088181585
638	0.1087448991
639	0.1085189341
640	0.1084229412
641	0.1082597154
642	0.1080777493
643	0.1079563809
644	0.107839543
645	0.1074336796
646	0.1073041936
647	0.107194249
648	0.1070725169
649	0.1069315688
650	0.1066612206
651	0.1064502995
652	0.1063171626
653	0.1061907686
654	0.1060484669
655	0.1059735337
656	0.105792517
657	0.1055929955
658	0.1054970603
659	0.1053307676
660	0.1051512259
661	0.1049512705
662	0.1047479881
663	0.1046799032
664	0.1045427606
665	0.1044145585
666	0.1042777657
667	0.1041209001
668	0.1039820769
669	0.1037677304
670	0.1035841591
671	0.1034004534
672	0.1032116037
673	0.1030811996
674	0.1028866875
675	0.1027068847
676	0.1026170419
677	0.1025852403
678	0.1025148386
679	0.1024240056
680	0.1023007178
681	0.1021833377
682	0.101989702
683	0.101893641
684	0.1017307398
685	0.1015609016
686	0.1013651547
687	0.1012075973
688	0.1010557479
689	0.1009013085
690	0.1008452023
691	0.1007523782
692	0.100663528
693	0.1004824888
694	0.1003437606
695	0.1001961521
696	0.1000386953
697	0.09991612705
698	0.09973897943
699	0.09963584439
700	0.0995326839
701	0.09916817893
702	0.09906041075
703	0.09887960735
704	0.09868859436
705	0.09854183797
706	0.09842727882
707	0.0983433925
708	0.09822165299
709	0.09804241291
710	0.0979825067
711	0.09786801537
712	0.09769943988
713	0.09753503926
714	0.09731137794
715	0.09725256622
716	0.09711659616
717	0.09697050713
718	0.09681772115
719	0.09674511922
720	0.09661991457
721	0.09651411197
722	0.09634997895
723	0.09617795504
724	0.09607435892
725	0.09601656369
726	0.09581568095
727	0.0956841888
728	0.09558247741
729	0.09544017364
730	0.09514913982
731	0.09501116085
732	0.09490018031
733	0.09471632706
734	0.09462739815
735	0.09445569492
736	0.09433204633
737	0.09424136327
738	0.09409495311
739	0.09396098994
740	0.09382105772
741	0.0936886703
742	0.09354420416
743	0.09344380837
744	0.09331002862
745	0.09316046629
746	0.09310962955
747	0.09299323674
748	0.09284395337
749	0.09273876985
750	0.09264073797
751	0.09256024904
752	0.0924812823
753	0.09238290538
754	0.09222810338
755	0.09204868342
756	0.09196239004
757	0.09190630937
758	0.09171153336
759	0.09156513252
760	0.09146785907
761	0.09135784655
762	0.09119952175
763	0.09114568624
764	0.09104999833
765	0.09078002162
766	0.09068847288
767	0.09058087792
768	0.09041049196
769	0.09027483407
770	0.09014772781
771	0.09010130384
772	0.0899874121
773	0.08991480064
774	0.08981660327
775	0.08969051533
776	0.08943266653
777	0.08933700928
778	0.08919262915
779	0.08914608967
780	0.08907931572
781	0.08897070926
782	0.08882731654
783	0.08873935135
784	0.08863702326
785	0.08850358861
786	0.08839651302
787	0.08830272616
788	0.08820351992
789	0.08809719558
790	0.08803214545
791	0.08791150898
792	0.08781457959
793	0.08766298237
794	0.08747492608
795	0.08732423319
796	0.08716837229
797	0.0869688647
798	0.08679072679
799	0.08669342167
800	0.08662543703
801	0.08650311627
802	0.0864042701
803	0.08621263582
804	0.08613997166
805	0.08596541391
806	0.08580116233
807	0.08567908169
808	0.0855855417
809	0.08545366729
810	0.08539622965
811	0.08528616627
812	0.08514779294
813	0.08505785733
814	0.08499122328
815	0.08490568129
816	0.08480223662
817	0.08474037431
818	0.08459181483
819	0.08446889185
820	0.08436353536
821	0.0842440119
822	0.08412155861
823	0.08409703241
824	0.08398267276
825	0.08389711579
826	0.08381201081
827	0.08364204457
828	0.08355515249
829	0.08346407965
830	0.08332765963
831	0.08326566736
832	0.08321216394
833	0.0831063498
834	0.08294583326
835	0.08281144922
836	0.08272244157
837	0.08258514481
838	0.08247706
839	0.08236990339
840	0.08221924066
841	0.08217028772
842	0.08203087257
843	0.08194890873
844	0.08181797037
845	0.08170260867
846	0.08162429697
847	0.08152513122
848	0.08137900655
849	0.08133132636
850	0.08124507385
851	0.08112317398
852	0.08104408635
853	0.08094895197
854	0.08078671088
855	0.08066631637
856	0.08058700093
857	0.08044305434
858	0.08040292917
859	0.08032550913
860	0.08025337928
861	0.08009963176
862	0.08000730419
863	0.07993900929
864	0.07985411105
865	0.07977706414
866	0.07964692667
867	0.07953861162
868	0.0795096012
869	0.07939913257
870	0.07926393253
871	0.079128739
872	0.0790320795
873	0.07888985875
874	0.07872654631
875	0.07865396635
876	0.07857344593
877	0.07843810573
878	0.07830682816
879	0.07814802535
880	0.07804628129
881	0.07790906219
882	0.07773755067
883	0.07758240813
884	0.07746710969
885	0.0773133526
886	0.07720805455
887	0.07705626588
888	0.07702803112
889	0.07690668107
890	0.07683300744
891	0.07663832714
892	0.07648750887
893	0.07636546656
894	0.07620023894
895	0.07609237144
896	0.07597990272
897	0.075869865
898	0.07574246029
899	0.07565485054
900	0.07550540775
901	0.07538429728
902	0.07527354428
903	0.07516719997
904	0.07506327301
905	0.07490728994
906	0.07472629964
907	0.07459453001
908	0.07449962373
909	0.07437449206
910	0.07424535531
911	0.07415165451
912	0.07408097581
913	0.07401464763
914	0.07384823098
915	0.07382281021
916	0.07370367426
917	0.0736287704
918	0.07351401114
919	0.07336683318
920	0.07324187121
921	0.07315476318
922	0.07310288096
923	0.07303906796
924	0.07294365241
925	0.07281617638
926	0.07271050518
927	0.07259544131
928	0.07241031358
929	0.0723337286
930	0.07227813289
931	0.07216914403
932	0.07203005123
933	0.07192578076
934	0.07184918839
935	0.07173421205
936	0.07163331972
937	0.07155401566
938	0.07153093053
939	0.07141473549
940	0.07134029416
941	0.07118454906
942	0.07107466503
943	0.07096805354
944	0.070907843
945	0.07084333253
946	0.07073546924
947	0.07068459624
948	0.07055011261
949	0.0704184318
950	0.07028530175
951	0.0702166696
952	0.07018469656
953	0.07005682497
954	0.06987459495
955	0.06978890958
956	0.0697345532
957	0.06963709346
958	0.06956473376
959	0.06948200357
960	0.06930857209
961	0.06916918691
962	0.06905339442
963	0.06894543368
964	0.0687937649
965	0.06873597326
966	0.06870693222
967	0.06864464656
968	0.06850663072
969	0.06840892546
970	0.06830913501
971	0.06824997306
972	0.06812964132
973	0.06801887914
974	0.06795544808
975	0.0678750368
976	0.067759961
977	0.06769853698
978	0.06762097002
979	0.06757532569
980	0.06754969576
981	0.06747947842
982	0.06740408237
983	0.06724150551
984	0.06715387376
985	0.06706940707
986	0.06698078413
987	0.06680968369
988	0.06661975999
989	0.06657744691
990	0.06644831785
991	0.06633004076
992	0.06625256863
993	0.06616438294
994	0.06607414074
995	0.06603623758
996	0.06599137833
997	0.06584289376
998	0.06572920621
999	0.06564285273
